Step,Reward,TorsoHeight,Terminated,Truncated
0,2.248064425167577,0.7972522836871846,False,False
1,1.8614616411683613,0.7914635148068645,False,False
2,0.9511545179395776,0.7564074893700726,False,False
3,-0.01617405694522761,0.7421891513052894,False,False
4,-0.060571042687553894,0.701462959472689,False,False
5,-1.062702368044964,0.6429872091271646,False,False
6,-1.966078324103137,0.5852426060181148,False,False
7,-1.6844622010956116,0.5500693767210441,False,False
8,-1.0910649733953983,0.541179647780739,False,False
9,-0.26292696492547507,0.5552790014673259,False,False
10,0.09215697465027195,0.6313611536913928,False,False
11,2.202690457620335,0.7078927642061602,False,False
12,3.4333303663664485,0.7610459394193667,False,False
13,3.3082470912701885,0.7896735716585088,False,False
14,3.808230809048037,0.8166697137737643,False,False
15,3.0849096998872145,0.863757203714516,False,False
16,3.6384749468627016,0.9045933573362075,False,False
17,3.9768144964033607,0.9247468232013084,False,False
18,3.801665360378394,0.9264301227951742,False,False
19,2.4619595945780746,0.9119466507722515,False,False
20,2.692969682223643,0.8776593565570628,False,False
21,3.611939846171544,0.8099945478495305,False,False
22,3.1361438238044856,0.7125018287784242,False,False
23,3.9112913043251583,0.6721975241995906,False,False
24,5.468882184880153,0.7372488886983158,False,False
25,5.034214956393903,0.7914187406299035,False,False
26,4.853677339343112,0.8206009262791552,False,False
27,4.340184704475554,0.8252133132548716,False,False
28,4.1011134463115155,0.8065576764997983,False,False
29,3.7050212001040332,0.7695958284672717,False,False
30,3.3285211018413636,0.7087461740484472,False,False
31,4.234955385622715,0.6324041522133415,False,False
32,4.458523690412845,0.6093126121105876,False,False
33,4.331650606782436,0.5976435135619618,False,False
34,4.469043294613441,0.596183751610158,False,False
35,4.999074760398338,0.6448402069327981,False,False
36,4.342523203232727,0.669306172241601,False,False
37,3.880381951981878,0.6600885347941376,False,False
38,3.9370058016932283,0.6236206970959166,False,False
39,2.936949478369721,0.582490123095446,False,False
40,2.1950796920232576,0.5416639941731731,False,False
41,4.11324428582951,0.5564430333007099,False,False
42,0.4490557433821182,0.6898133490326948,False,False
43,0.8430612837231375,0.8940108852368124,False,False
44,1.4650009425061112,1.0624927484780344,True,False
45,2.2722979098857934,0.7618565503066308,False,False
46,1.8813701515260777,0.7605331974117413,False,False
47,1.8726334962604534,0.7184045152814178,False,False
48,0.9235343026406624,0.6471317182023587,False,False
49,-0.06019823112783973,0.6298176437818882,False,False
50,1.3850334321951236,0.6310739749440213,False,False
51,1.0551190236139594,0.6101345795366987,False,False
52,1.5166119607314612,0.5767991430472945,False,False
53,1.4163108134842615,0.5796677786870176,False,False
54,1.2420845338330933,0.6423908108431858,False,False
55,1.9444855733830406,0.6951143490135708,False,False
56,1.720684828405931,0.7269034076092605,False,False
57,2.4444916282149896,0.7437199454146862,False,False
58,2.2294289659434914,0.7424518223100346,False,False
59,1.6037133161756412,0.7238689478033585,False,False
60,1.9184642230989697,0.6808310240992068,False,False
61,1.7536932842378383,0.6169616000504256,False,False
62,0.3288802851625926,0.5306464825610704,False,False
63,-0.8446049839139174,0.5111020068835497,False,False
64,-0.8454497133197503,0.5531225848376952,False,False
65,-0.41719950464234895,0.6080131012210873,False,False
66,-0.44159970496429435,0.6388238384710203,False,False
67,-0.569951090001011,0.6403238980629227,False,False
68,-0.8714824852197621,0.6201640930171382,False,False
69,-1.5081274544593914,0.5831165861283101,False,False
70,-1.5787394762001945,0.6015245332596282,False,False
71,-1.9605819418463541,0.6172546737283411,False,False
72,-1.193906151607859,0.6066018636002148,False,False
73,-0.19446553964902225,0.5910248747026358,False,False
74,-0.4259819597828277,0.6237603738153535,False,False
75,0.17169369986984176,0.658537147012653,False,False
76,-0.6917710811374032,0.666073285276421,False,False
77,-0.4371478569739565,0.6675871538821209,False,False
78,-0.4219886537954263,0.6409671309051815,False,False
79,-1.4238032564917167,0.5960270364321758,False,False
80,-0.7234458883279636,0.5616227495823216,False,False
81,0.2167564006366852,0.5053907581314517,False,False
82,-1.5291747192127385,0.48057078142856235,False,False
83,0.08764082412081742,0.577356358182308,False,False
84,1.6434886798906676,0.7184971562469661,False,False
85,1.6136629670531997,0.8323542074420972,False,False
86,1.7884791870701628,0.9284711941404373,False,False
87,1.231981501366859,1.0176824115132819,True,False
88,2.116418122320872,0.7922679253007825,False,False
89,1.520120548346402,0.7802459211828295,False,False
90,2.1471094923427545,0.7588646625644344,False,False
91,1.1120077873841998,0.714930744759629,False,False
92,1.300749305214095,0.7233004132551079,False,False
93,2.4085133840988338,0.7557444979629804,False,False
94,1.7657090735735816,0.7694395654136199,False,False
95,1.7715967169663203,0.75353258123784,False,False
96,0.875144373975182,0.7095848608000842,False,False
97,0.9339368594812022,0.6511923314693242,False,False
98,1.6947748571140888,0.5995106109849452,False,False
99,3.0242940710252544,0.6026591241190823,False,False
100,4.384229759159295,0.7409419416053681,False,False
101,4.426379170333307,0.8573375663684522,False,False
102,5.333900442455615,0.9400055421882157,False,False
103,5.7200449183460105,1.0138533877387643,True,False
104,2.244408683547349,0.7737211257210427,False,False
105,1.7434814806969459,0.7646975707038524,False,False
106,1.8566460444496231,0.7124385298583346,False,False
107,-0.011843753584381778,0.6707536397256247,False,False
108,-1.2348679205240969,0.6466646251045141,False,False
109,-1.3520660518649241,0.599508083001077,False,False
110,-0.7716694604227867,0.5619345220592065,False,False
111,-0.8732668895532961,0.5069243849786899,False,False
112,-0.16071347488104537,0.47079592996075526,False,False
113,0.7604763892841244,0.5112140897051565,False,False
114,0.7391527455740527,0.6077937423926809,False,False
115,1.152334124945138,0.6953082072331228,False,False
116,1.691144359692433,0.7545039853281431,False,False
117,2.352329417896967,0.7902558084932737,False,False
118,2.7041100606235835,0.7992298583712236,False,False
119,3.127852897639899,0.7908480626692025,False,False
120,2.893716761589884,0.7751565984448555,False,False
121,2.790654483299317,0.7310691739706392,False,False
122,3.104808174340784,0.7157024299888272,False,False
123,2.7505821423550154,0.6834657510592307,False,False
124,0.99611913259271,0.7093332129672721,False,False
125,1.8216429634927107,0.8244172846760616,False,False
126,3.0533953818111823,0.9100826571074535,False,False
127,3.4724293454373543,0.9698629927907558,False,False
128,2.6400813534865253,1.002062273960816,True,False
129,1.8988632903923341,0.7475379010214828,False,False
130,1.3898588359310204,0.7468665978838457,False,False
131,1.3712146382203474,0.7107323578566749,False,False
132,1.2385571788305854,0.6384221486374176,False,False
133,2.4271429393321045,0.6239045432192423,False,False
134,3.564516410021711,0.6048551715734816,False,False
135,4.713754287776478,0.629845885171085,False,False
136,4.384836133640357,0.6777345024646975,False,False
137,4.072288043795616,0.6955824131137979,False,False
138,3.7766908740198466,0.6912058579235819,False,False
139,3.334103494022239,0.6685001233910133,False,False
140,2.857108593480703,0.6309411218418887,False,False
141,2.0704231538565177,0.6105048284291882,False,False
142,2.3985064744118763,0.5902402639560144,False,False
143,1.5650542897252562,0.5536928719603401,False,False
144,2.488030725655693,0.5691021392903451,False,False
145,2.5824263312622673,0.5927279930998886,False,False
146,2.63130989685515,0.5936532896397138,False,False
147,2.5220070999891897,0.5744213802159498,False,False
148,2.4438514446401802,0.5304984517178779,False,False
149,1.3692409208722895,0.5164609695271208,False,False
150,0.820419738029921,0.5778205972835296,False,False
151,1.4582880343152564,0.6323034504956275,False,False
152,0.6865896733220479,0.6633671332207548,False,False
153,0.39143162187466374,0.6669482937391008,False,False
154,1.117924792004881,0.6536106868180928,False,False
155,0.3963859996033051,0.6356550996567367,False,False
156,0.11074036467877726,0.6536684654727404,False,False
157,0.0006471793994774488,0.6504872118190527,False,False
158,-0.005298343565258323,0.636085336683564,False,False
159,-1.5511575327991711,0.6055912372730291,False,False
160,-0.6569707281889876,0.6517426479126776,False,False
161,-0.8662076870180444,0.6883537148092995,False,False
162,-1.598909489241713,0.6985453168624096,False,False
163,-1.0016827617280566,0.685760068801519,False,False
164,0.7233004320963405,0.6501518190023124,False,False
165,1.2253566407623944,0.6210203939096065,False,False
166,0.5206239854479522,0.5733287197177285,False,False
167,-1.155026421524695,0.5330137658146762,False,False
168,0.9820541221217671,0.501425288442373,False,False
169,3.6813551855241196,0.5546581090794634,False,False
170,4.033204586505735,0.6327380396482256,False,False
171,4.577627076518128,0.6818462827016947,False,False
172,5.940575731426752,0.7135376291598304,False,False
173,5.575434338201609,0.7391360468458388,False,False
174,5.5633720846992505,0.7598960464870458,False,False
175,5.986194424552771,0.7498108506010156,False,False
176,5.62580800309477,0.7442912729483011,False,False
177,5.98519276456803,0.7139964209665448,False,False
178,5.62382737877515,0.6881307639213076,False,False
179,5.455484234641737,0.6757755078769815,False,False
180,5.373237771516153,0.6420064143439529,False,False
181,5.476823674997324,0.591021193567135,False,False
182,5.358723747232752,0.5328484419993201,False,False
183,4.499849947979174,0.45193236083551724,False,False
184,3.949765975154998,0.3975685479333303,False,False
185,3.5324940351668475,0.32708322169109844,False,False
186,-7.157997279210781,0.24609999606117017,False,False
187,-7.751714256862994,0.25425113733550564,False,False
188,-7.815864904614208,0.25903772108251927,False,False
189,-8.423714191489937,0.2793166064986548,False,False
190,1.3667820385324028,0.32028748081019676,False,False
191,1.5625370716745905,0.3398975968854645,False,False
192,1.1212336755470518,0.339779957970284,False,False
193,1.4846899742945499,0.36302702343738924,False,False
194,1.9338259996148024,0.39028340391206723,False,False
195,1.3102526091086564,0.4305633840129965,False,False
196,0.0975825051678125,0.5103855737805867,False,False
197,-0.020440072721664607,0.6280162382625856,False,False
198,-0.11418858593700998,0.7572592006690315,False,False
199,0.3870293465444745,0.8536394970103569,False,False
200,0.7695980340841395,0.9249744424829649,False,False
201,1.3603779934154643,0.9708453459749247,False,False
202,1.1576656022183478,0.9938347206895841,False,False
203,1.2993418450215573,0.9911253027142232,False,False
204,1.5822861112841393,0.9690025201224347,False,False
205,1.177162324495832,0.9191430481350074,False,False
206,0.7157406615162454,0.8502458722273823,False,False
207,0.2038748154202118,0.7637488600425846,False,False
208,-0.5074032357107169,0.686956282968224,False,False
209,-0.1445199135427816,0.763437601048711,False,False
210,0.3738692585341106,0.8604628637011471,False,False
211,-0.13072434838202684,1.0047034903973606,True,False
212,1.3123509974938157,0.7320184992142745,False,False
213,0.6701917646411011,0.7268226091205929,False,False
214,1.2936301774966499,0.6922756257389564,False,False
215,1.5994659277098464,0.6545410871040249,False,False
216,0.3989052758500791,0.664337194454861,False,False
217,0.9978320817498731,0.686167412462254,False,False
218,1.724187913363214,0.7103382984358211,False,False
219,1.4363748846502937,0.7260274060712169,False,False
220,1.3644032384015472,0.723162986331041,False,False
221,0.8686895703296236,0.698602278690018,False,False
222,-0.4168481115055166,0.6462426705205924,False,False
223,-0.32771848896535594,0.5750937011479912,False,False
224,0.4606289464249584,0.5559808430508513,False,False
225,-0.10521271363021126,0.5608094095901931,False,False
226,0.8281903931426536,0.5384884075578262,False,False
227,1.2399859809545593,0.5118163533867707,False,False
228,1.2661475392700043,0.4970142406488855,False,False
229,2.6092790381651594,0.5479348326986785,False,False
230,2.203187737524419,0.5799181544325,False,False
231,3.577552311221066,0.6067216400380546,False,False
232,4.583172678573627,0.635204391528067,False,False
233,5.081399108322556,0.6388169850244166,False,False
234,4.9173642161078455,0.6288735726047708,False,False
235,4.5557480099264485,0.5942742520509795,False,False
236,6.881372524868575,0.6105616797272749,False,False
237,5.729461423390854,0.6425823245596032,False,False
238,6.024032144475694,0.673309489313096,False,False
239,5.707110536090353,0.7242229590674941,False,False
240,6.340419249038289,0.750715688468246,False,False
241,6.582205398635792,0.7529159044745871,False,False
242,5.956772450421365,0.7238608353289789,False,False
243,6.448664608500184,0.6764580623710622,False,False
244,5.919160223692161,0.6079956160036402,False,False
245,4.491535100309179,0.527906588733352,False,False
246,1.863078770279571,0.5305431960821384,False,False
247,4.48921338211434,0.6105532805556867,False,False
248,5.428163385589776,0.7095202733354841,False,False
249,5.186885077644116,0.7770568571217862,False,False
250,4.271339677571683,0.8194626412986212,False,False
251,4.564071345850952,0.8402794151619212,False,False
252,5.968812208651666,0.836715569594594,False,False
253,5.459664172608405,0.8096142574091357,False,False
254,4.307351037794248,0.7566253790358278,False,False
255,5.091903325600578,0.6760699877472918,False,False
256,5.321066002465008,0.6367236953446713,False,False
257,4.7706293237961415,0.6014315871080425,False,False
258,0.9364827113702352,0.7482285337124244,False,False
259,2.376489338966449,0.962297997341427,False,False
260,2.823750996226624,1.140985043659129,True,False
261,1.81100500463084,0.7222045506068684,False,False
262,1.2819060503688018,0.7130575746681458,False,False
263,1.2206489959156483,0.6772672435943842,False,False
264,2.007605683289337,0.6540465874522949,False,False
265,3.099323541690129,0.65740010018582,False,False
266,3.8599412229702224,0.649259484116505,False,False
267,3.1503222153649344,0.6184639434651804,False,False
268,2.6566655486933817,0.5729314603671767,False,False
269,2.085538339884581,0.51258317967483,False,False
270,0.6842022435645074,0.4751235477820347,False,False
271,0.7904637964855291,0.5530461094366266,False,False
272,1.6698024506913474,0.6370052375660104,False,False
273,1.611151289402798,0.6877756911761501,False,False
274,1.028257609823897,0.7088833067472268,False,False
275,1.2688583631516326,0.7185128785238438,False,False
276,1.5980673227157602,0.7455340623705031,False,False
277,2.6026340334095006,0.7729653878978113,False,False
278,2.3283301666068765,0.7771912238612093,False,False
279,2.4757406889397178,0.7557530450958022,False,False
280,1.9876273513306943,0.7184863441461384,False,False
281,1.820118866111451,0.6553509530019157,False,False
282,1.2649586883876567,0.565525670013768,False,False
283,1.0547447814579218,0.5117166711872672,False,False
284,1.861917026162149,0.5524858507689074,False,False
285,1.451712475219054,0.5787537899869888,False,False
286,1.7048801743814122,0.6086709392221483,False,False
287,1.6802070428387657,0.6233226731439123,False,False
288,1.718075193239079,0.6194666667460386,False,False
289,0.6793419898133357,0.595940306029974,False,False
290,0.992762862325673,0.5606029788127401,False,False
291,3.0228152387717806,0.575320380289766,False,False
292,5.48288043409422,0.6838891033994574,False,False
293,5.316320293449656,0.7688378210992475,False,False
294,6.258420084885315,0.8316288458149433,False,False
295,6.455799360567529,0.8782659981246639,False,False
296,5.873386427462494,0.9046383961122072,False,False
297,5.252259866371849,0.9012930400839098,False,False
298,7.116740560051016,0.8761300478034361,False,False
299,7.129049295628631,0.8244741438496054,False,False
300,4.7559003675911065,0.7704529859511295,False,False
301,2.366027189207124,0.7903799864534841,False,False
302,2.380865682972608,0.9257666687233304,False,False
303,2.2802897007352345,1.0287213461123486,True,False
304,1.404700991955416,0.7339056855167692,False,False
305,1.0627961585126122,0.7257330867315362,False,False
306,1.2741429653403917,0.6919777342542068,False,False
307,1.4425624821715881,0.6613826438251966,False,False
308,2.1155539757316526,0.6528350031556063,False,False
309,2.149823008463258,0.6465412187310162,False,False
310,3.0135966197277746,0.6151409359986352,False,False
311,1.958423325360116,0.5680403903918279,False,False
312,4.725591116398656,0.564939491072379,False,False
313,5.152144334346973,0.6017284551621539,False,False
314,5.166294032619536,0.6199230952076834,False,False
315,4.96720886987628,0.6145553548064704,False,False
316,4.5404594760863155,0.5856479581024576,False,False
317,3.584474400680343,0.5579833183934392,False,False
318,2.7532321414679144,0.6062176897580908,False,False
319,2.8435355933468207,0.6413587992586363,False,False
320,3.3882424274792022,0.663480080576454,False,False
321,3.8785575285397935,0.6613439094311742,False,False
322,3.3250678694855136,0.649979547038121,False,False
323,3.6341973851597524,0.6506469945920238,False,False
324,3.7148535462619092,0.6507840787628686,False,False
325,2.589226558367677,0.6233534248568284,False,False
326,2.862037825763008,0.5836395444661221,False,False
327,2.3068348465983246,0.6046016996494301,False,False
328,0.7102806567879516,0.6416378066888466,False,False
329,0.9022557622172511,0.6767416366252649,False,False
330,0.43938011742718874,0.685599587069845,False,False
331,0.0674177867129151,0.6980523137405513,False,False
332,0.5788656829394239,0.6995589835645784,False,False
333,0.6178570599388068,0.6824742909106127,False,False
334,-0.09585397146834992,0.6442980685343908,False,False
335,1.11312198347669,0.5994895131885065,False,False
336,2.8601767052473694,0.7119340501779452,False,False
337,4.705591806721256,0.9036663665325949,False,False
338,4.32970355528305,1.064468229416815,True,False
339,2.614344094368641,0.8358235752946579,False,False
340,2.054048887215584,0.8234467464425009,False,False
341,1.753990881109158,0.772201371533883,False,False
342,0.5015225102203211,0.7156053426372723,False,False
343,0.6305158113222993,0.701587995338473,False,False
344,0.9414304967185889,0.6621780729344628,False,False
345,3.496707547349403,0.6321577525861398,False,False
346,3.6050866045329366,0.6783363011674644,False,False
347,2.1397467462901147,0.7470766865171183,False,False
348,1.0589699497876321,0.8048332802059863,False,False
349,1.2269959243780444,0.880884820182803,False,False
350,2.9262718757978705,0.9347906246704967,False,False
351,3.109929537016928,0.9568287946982473,False,False
352,3.318862852137072,0.9635529199666388,False,False
353,3.1693345419415206,0.9473465211265535,False,False
354,3.639076844131341,0.9038019511647564,False,False
355,2.974869795648895,0.8391304369526701,False,False
356,1.3787819064464624,0.7959708859461297,False,False
357,0.8380143750332731,0.8060070788397465,False,False
358,0.035480399757635284,0.842446369662986,False,False
359,-0.44682907409755707,0.8842418424654247,False,False
360,-0.5249368916756866,0.9367761866505544,False,False
361,-0.5184680819654953,0.9765093133701268,False,False
362,-1.4887370268183666,1.0055486988599838,True,False
363,2.372796793912681,0.8676875971712454,False,False
364,1.8293172873775494,0.8637610400196393,False,False
365,2.3306484291491327,0.8192563671508525,False,False
366,2.150452813901616,0.7364575122377587,False,False
367,3.807508287383767,0.6447266007647334,False,False
368,6.304508622485493,0.637980603703547,False,False
369,5.515900952367262,0.6089136333027969,False,False
370,5.507349867353157,0.5570712385905789,False,False
371,4.582741994756917,0.5678445093047169,False,False
372,4.7204474728347,0.6239979678766628,False,False
373,4.571395037127472,0.6718813246046987,False,False
374,5.147926450551061,0.6969027174633694,False,False
375,5.257266642827828,0.6967400182221606,False,False
376,3.2136447611923713,0.6906876174428281,False,False
377,2.7572749098704907,0.7062842683429398,False,False
378,3.0485725340840504,0.7046849763487129,False,False
379,2.834221115045466,0.6882105151323111,False,False
380,2.8594409832234358,0.6927466475602143,False,False
381,3.034644507810638,0.7005451364260105,False,False
382,2.703148007404269,0.700047664294817,False,False
383,0.19732779816737517,0.6627568583136697,False,False
384,1.9770379387891173,0.6168988863525297,False,False
385,2.129395648381287,0.5967770904433065,False,False
386,1.7706927727204433,0.5555300961690519,False,False
387,3.5780301754969237,0.607082796397008,False,False
388,4.1271522904027975,0.6616804579494366,False,False
389,4.612869136434036,0.6763425831270125,False,False
390,4.174990120452326,0.686762258833235,False,False
391,4.395365839904169,0.7073958314616267,False,False
392,3.9363144221279103,0.7046530013370448,False,False
393,4.591606112943349,0.698361089074288,False,False
394,4.522303905808693,0.686432032938643,False,False
395,3.8859806164006683,0.6465364836568454,False,False
396,1.8294816085145316,0.6118081716527409,False,False
397,0.9709484050675521,0.6059380040580153,False,False
398,0.3363625905531147,0.5938397981928113,False,False
399,0.818523382335216,0.5690459158501603,False,False
400,1.0422370166983632,0.5414507270768392,False,False
401,2.2835614634579926,0.5485087468059024,False,False
402,2.0363791696338907,0.5627501717383872,False,False
403,2.847275666633715,0.5663826687018334,False,False
404,4.161558966545241,0.6130238036971982,False,False
405,5.557133740542918,0.7613164825939095,False,False
406,6.887781766285975,0.8834192189411595,False,False
407,7.8378295901219035,0.99288670356142,False,False
408,7.356966770510707,1.085414323746708,True,False
409,1.2707700251730971,0.700751468803199,False,False
410,0.7042487001979243,0.6992404460160235,False,False
411,0.16395729436967516,0.6796909406408906,False,False
412,0.801393948752124,0.6573590686762563,False,False
413,1.466791290646912,0.6562590996063769,False,False
414,1.5281732724400667,0.6412775218475254,False,False
415,2.267783371014283,0.613858313931977,False,False
416,2.457327248561662,0.5925108667965867,False,False
417,2.328719501709382,0.5659262391819556,False,False
418,1.1935080026251375,0.5429417224183575,False,False
419,2.046973615708846,0.6090862671871418,False,False
420,1.2826089046858877,0.6597066061735705,False,False
421,0.5259198704410122,0.6941799350881195,False,False
422,1.4234336539651082,0.7103575444546522,False,False
423,1.0159228327970116,0.7042014981682259,False,False
424,-0.33659795581324475,0.7331399106553241,False,False
425,-0.4147533100545545,0.7659959418303991,False,False
426,0.7780789545282534,0.7777724187257592,False,False
427,2.768427467066289,0.8298872899332097,False,False
428,2.9173340130940293,0.851062964419398,False,False
429,2.859710876281807,0.8462289795868745,False,False
430,2.049490859889903,0.8440659761275122,False,False
431,2.0154631134794334,0.8775120328140088,False,False
432,2.300789565850287,0.9399857606739002,False,False
433,1.036997882402741,1.0288864180080075,True,False
434,1.979337824337712,0.7392346795050138,False,False
435,1.7499099642066005,0.7403455650149561,False,False
436,1.7517031409920365,0.7071692660536968,False,False
437,1.9058639563312694,0.648346065761208,False,False
438,3.6730607454238795,0.65277658570782,False,False
439,3.991393055446324,0.6371145636981856,False,False
440,4.575171989587889,0.6079749257921142,False,False
441,3.9668688031219217,0.6109885020122009,False,False
442,3.7004481902470987,0.6267428415707048,False,False
443,3.209004506287176,0.651373315004955,False,False
444,2.6603710058294645,0.7334006966155938,False,False
445,4.35522926031248,0.7870133427587875,False,False
446,4.269554723478486,0.8123144802936308,False,False
447,4.469475255003908,0.8077381892514884,False,False
448,4.906136178179211,0.7772528202064808,False,False
449,4.366087005391137,0.7380865044350626,False,False
450,4.702588380199369,0.7308269744846277,False,False
451,3.5788950617437267,0.7111199547454332,False,False
452,2.5404121770019983,0.6663400552820771,False,False
453,1.1342626095760138,0.6511645221265008,False,False
454,1.3096313495400163,0.674470212565544,False,False
455,0.7874630061136759,0.6958623624820823,False,False
456,1.8919062957140154,0.7086776446674463,False,False
457,1.3496464804879236,0.6998001179493759,False,False
458,0.4654928143090795,0.694167555828897,False,False
459,1.711704447252695,0.7797608900671281,False,False
460,2.33301235323071,0.8574882694474161,False,False
461,2.8270524615749046,0.914510024137374,False,False
462,2.5321279190889965,0.954521866065671,False,False
463,2.7298391385142264,0.9784774500294361,False,False
464,2.192256687385782,0.9640589601764868,False,False
465,1.850804209540192,0.9353974517755103,False,False
466,1.626889246644295,0.8991346128142744,False,False
467,1.5496738184033312,0.8487021285091134,False,False
468,1.553913991974591,0.7902669818135175,False,False
469,2.82428771434413,0.765807654488996,False,False
470,2.6746480902220537,0.7244624959386594,False,False
471,2.120754078280216,0.6617328385393031,False,False
472,1.3483241099836571,0.5679255527410579,False,False
473,0.7430610486646844,0.4603800297500314,False,False
474,0.026498016586673,0.34658667344131416,False,False
475,-9.819390818516764,0.2434223440751301,False,False
476,-9.801335671842555,0.25532759679056327,False,False
477,-9.054338461726088,0.29192979315565953,False,False
478,1.6972969201390113,0.3662393642753803,False,False
479,1.7402666499679649,0.4190895258260778,False,False
480,2.2950419927640944,0.4510163730390141,False,False
481,2.504863901015293,0.4598393014818572,False,False
482,1.1266964896118923,0.4911101373402104,False,False
483,1.9311850169690856,0.545930254721531,False,False
484,3.0242298106829675,0.6132152697906098,False,False
485,3.7007642920098873,0.7693822778719007,False,False
486,4.2790859309910445,0.9022658536734416,False,False
487,4.831318519390713,0.9963308795944388,False,False
488,3.9977177120325553,1.0672661087269355,True,False
489,1.3763579372287618,0.7192596457078603,False,False
490,0.8387891286837883,0.7231243713283533,False,False
491,1.919703126604389,0.7059391105878164,False,False
492,2.0873674499986974,0.6896454081005219,False,False
493,1.8698712802180826,0.6767926346103511,False,False
494,2.181458067006018,0.6407505965048462,False,False
495,2.237588205042181,0.5757990067449681,False,False
496,3.065038815182712,0.5214116945808235,False,False
497,4.646135677387993,0.547503182004601,False,False
498,2.641727227861985,0.5663134607462966,False,False
499,1.5526390009375333,0.5874829430551984,False,False
500,1.603945446434826,0.5900922730384456,False,False
